archive,source_partition,source_image_name,source_index,sample_id,inclusion_status,exclusion_reason,selection_rule,cytoplasm_instance_index,nucleus_instance_index,nucleus_area_px,whole_cell_area_px,raw_whole_cell_fraction_at_128,nucleus_to_whole_cell_fraction,n_candidate_nuclei_in_normalized_crop,crowding_group,normalized_crop_side_px,target_whole_cell_fraction,outcome_blind,scale_shift_tertile,nucleus_occupancy_tertile
Cx22-Pair.zip,Pair,00450,640,Cx22-Pair:000641,included,,largest_matched_cytoplasm_instance,1,0,379,17656,0.06793212890625,0.02146579066606253,2,crowded,187,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00451,641,Cx22-Pair:000642,included,,largest_matched_cytoplasm_instance,0,1,565,16993,0.06512451171875,0.033248984876125466,2,crowded,184,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00451,642,Cx22-Pair:000643,included,,largest_matched_cytoplasm_instance,0,1,455,9087,0.03448486328125,0.05007153075822604,1,not_crowded,135,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00453,643,Cx22-Pair:000644,included,,largest_matched_cytoplasm_instance,0,1,404,24257,0.09234619140625,0.01665498618955353,1,not_crowded,220,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00453,644,Cx22-Pair:000645,included,,largest_matched_cytoplasm_instance,1,1,411,33787,0.12890625,0.012164441945126824,2,crowded,259,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00453,645,Cx22-Pair:000646,included,,largest_matched_cytoplasm_instance,1,0,417,17333,0.06591796875,0.02405815496451855,1,not_crowded,186,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00453,646,Cx22-Pair:000647,included,,largest_matched_cytoplasm_instance,1,1,580,21967,0.08331298828125,0.026403241225474574,2,crowded,209,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00455,647,Cx22-Pair:000648,included,,largest_matched_cytoplasm_instance,0,0,497,30385,0.1158447265625,0.01635675497778509,2,crowded,246,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00455,648,Cx22-Pair:000649,included,,largest_matched_cytoplasm_instance,1,1,136,26675,0.10150146484375,0.005098406747891284,1,not_crowded,236,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00458,649,Cx22-Pair:000650,included,,largest_matched_cytoplasm_instance,1,1,519,23962,0.0909423828125,0.0216592938819798,1,not_crowded,218,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00458,650,Cx22-Pair:000651,included,,largest_matched_cytoplasm_instance,0,1,181,14770,0.056640625,0.012254570074475288,1,not_crowded,171,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00458,651,Cx22-Pair:000652,included,,largest_matched_cytoplasm_instance,1,0,200,15166,0.05780029296875,0.013187392852433075,2,crowded,174,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00460,652,Cx22-Pair:000653,included,,largest_matched_cytoplasm_instance,1,0,290,23444,0.089599609375,0.012369902746971506,2,crowded,216,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00460,653,Cx22-Pair:000654,included,,largest_matched_cytoplasm_instance,1,1,246,25429,0.09716796875,0.009673994258523732,2,crowded,225,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00460,654,Cx22-Pair:000655,included,,largest_matched_cytoplasm_instance,1,1,341,22418,0.08526611328125,0.01521099116781158,2,crowded,211,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00461,655,Cx22-Pair:000656,included,,largest_matched_cytoplasm_instance,0,0,459,8924,0.03399658203125,0.051434334379202154,2,crowded,133,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00462,656,Cx22-Pair:000657,included,,largest_matched_cytoplasm_instance,1,0,480,15084,0.05694580078125,0.031821797931583136,1,not_crowded,173,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00463,657,Cx22-Pair:000658,included,,largest_matched_cytoplasm_instance,0,1,758,19536,0.0743408203125,0.0388001638001638,2,crowded,197,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00463,658,Cx22-Pair:000659,included,,largest_matched_cytoplasm_instance,0,0,566,9277,0.03521728515625,0.061011102727174735,2,crowded,136,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00464,659,Cx22-Pair:000660,included,,largest_matched_cytoplasm_instance,0,1,700,28809,0.1099853515625,0.024297962442292338,1,not_crowded,239,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00465,660,Cx22-Pair:000661,included,,largest_matched_cytoplasm_instance,1,0,445,21797,0.083740234375,0.020415653530302336,1,not_crowded,208,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00465,661,Cx22-Pair:000662,included,,largest_matched_cytoplasm_instance,1,1,322,12341,0.04705810546875,0.026091888825865002,2,crowded,157,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00465,662,Cx22-Pair:000663,included,,largest_matched_cytoplasm_instance,1,0,741,18832,0.07183837890625,0.03934791843670348,2,crowded,193,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00466,663,Cx22-Pair:000664,included,,largest_matched_cytoplasm_instance,1,1,330,22063,0.0841064453125,0.0149571681095046,1,not_crowded,209,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00466,664,Cx22-Pair:000665,included,,largest_matched_cytoplasm_instance,1,1,734,13929,0.052978515625,0.052695814487759354,2,crowded,185,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00466,665,Cx22-Pair:000666,included,,largest_matched_cytoplasm_instance,1,0,255,28820,0.10986328125,0.008848022206800832,2,crowded,244,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00466,666,Cx22-Pair:000667,included,,largest_matched_cytoplasm_instance,1,1,511,19075,0.0726318359375,0.026788990825688072,2,crowded,195,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00466,667,Cx22-Pair:000668,included,,largest_matched_cytoplasm_instance,0,1,332,12257,0.04656982421875,0.027086562780451986,1,not_crowded,161,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00467,668,Cx22-Pair:000669,included,,largest_matched_cytoplasm_instance,1,1,590,30741,0.1175537109375,0.019192609218958396,1,not_crowded,247,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00468,669,Cx22-Pair:000670,included,,largest_matched_cytoplasm_instance,1,1,698,15511,0.05902099609375,0.04500032235187931,1,not_crowded,176,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00469,670,Cx22-Pair:000671,included,,largest_matched_cytoplasm_instance,0,1,874,39015,0.14874267578125,0.02240164039471998,2,crowded,278,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00471,671,Cx22-Pair:000672,included,,largest_matched_cytoplasm_instance,1,1,530,10561,0.03973388671875,0.050184641605908534,2,crowded,145,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00472,672,Cx22-Pair:000673,included,,largest_matched_cytoplasm_instance,1,1,349,20918,0.07989501953125,0.0166841954297734,1,not_crowded,211,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00472,673,Cx22-Pair:000674,included,,largest_matched_cytoplasm_instance,1,0,532,21999,0.08465576171875,0.024182917405336606,1,not_crowded,227,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00473,674,Cx22-Pair:000675,included,,largest_matched_cytoplasm_instance,0,0,494,13700,0.0521240234375,0.03605839416058394,2,crowded,165,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00473,675,Cx22-Pair:000676,included,,largest_matched_cytoplasm_instance,1,0,867,18942,0.07293701171875,0.04577130186886284,1,not_crowded,194,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00473,676,Cx22-Pair:000677,included,,largest_matched_cytoplasm_instance,1,0,572,22942,0.08740234375,0.024932438322726878,2,crowded,213,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00474,677,Cx22-Pair:000678,included,,largest_matched_cytoplasm_instance,0,0,413,12911,0.04913330078125,0.031988227093176363,2,crowded,168,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00474,678,Cx22-Pair:000679,included,,largest_matched_cytoplasm_instance,0,0,339,22963,0.08734130859375,0.014762879414710621,2,crowded,214,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00474,679,Cx22-Pair:000680,included,,largest_matched_cytoplasm_instance,1,0,183,14492,0.056640625,0.012627656638145184,2,crowded,226,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00476,680,Cx22-Pair:000681,included,,largest_matched_cytoplasm_instance,1,0,704,17898,0.068115234375,0.03933400379930718,1,not_crowded,189,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00476,681,Cx22-Pair:000682,included,,largest_matched_cytoplasm_instance,0,0,236,11157,0.04248046875,0.021152639598458367,1,not_crowded,149,0.5057373046875,True,low,middle
Cx22-Pair.zip,Pair,00478,682,Cx22-Pair:000683,included,,largest_matched_cytoplasm_instance,1,1,350,25103,0.09521484375,0.01394255666653388,1,not_crowded,223,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00478,683,Cx22-Pair:000684,included,,largest_matched_cytoplasm_instance,1,0,269,14159,0.05401611328125,0.018998516844409917,2,crowded,168,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00478,684,Cx22-Pair:000685,included,,largest_matched_cytoplasm_instance,1,1,608,25699,0.09771728515625,0.023658508113156153,2,crowded,226,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00478,685,Cx22-Pair:000686,included,,largest_matched_cytoplasm_instance,1,1,217,19975,0.075927734375,0.01086357947434293,2,crowded,199,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00479,686,Cx22-Pair:000687,included,,largest_matched_cytoplasm_instance,1,0,226,14630,0.05560302734375,0.01544771018455229,2,crowded,171,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00480,687,Cx22-Pair:000688,included,,largest_matched_cytoplasm_instance,0,0,283,32961,0.12567138671875,0.00858590455386669,1,not_crowded,256,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00480,688,Cx22-Pair:000689,included,,largest_matched_cytoplasm_instance,0,0,287,29834,0.11456298828125,0.00961989676208353,2,crowded,243,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00481,689,Cx22-Pair:000690,included,,largest_matched_cytoplasm_instance,1,0,538,16840,0.0640869140625,0.03194774346793349,1,not_crowded,183,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00482,690,Cx22-Pair:000691,included,,largest_matched_cytoplasm_instance,0,0,748,18908,0.07208251953125,0.03955997461392003,2,crowded,211,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00483,691,Cx22-Pair:000692,included,,largest_matched_cytoplasm_instance,1,1,843,29230,0.11114501953125,0.028840232637700993,2,crowded,241,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00484,692,Cx22-Pair:000693,included,,largest_matched_cytoplasm_instance,0,0,809,17724,0.067626953125,0.04564432408034304,2,crowded,188,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00485,693,Cx22-Pair:000694,included,,largest_matched_cytoplasm_instance,1,0,584,23336,0.08905029296875,0.025025711347274597,2,crowded,215,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00485,694,Cx22-Pair:000695,included,,largest_matched_cytoplasm_instance,1,1,315,22373,0.0855712890625,0.014079470790685202,2,crowded,211,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00485,695,Cx22-Pair:000696,included,,largest_matched_cytoplasm_instance,0,0,314,29952,0.114013671875,0.01048344017094017,2,crowded,244,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00486,696,Cx22-Pair:000697,included,,largest_matched_cytoplasm_instance,1,0,829,26866,0.10308837890625,0.03085684508300454,2,crowded,231,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00486,697,Cx22-Pair:000698,included,,largest_matched_cytoplasm_instance,1,0,465,22507,0.08563232421875,0.020660239036744125,2,crowded,211,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00487,698,Cx22-Pair:000699,included,,largest_matched_cytoplasm_instance,1,0,214,14003,0.053466796875,0.015282439477254875,1,not_crowded,176,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00487,699,Cx22-Pair:000700,included,,largest_matched_cytoplasm_instance,0,0,365,8092,0.030517578125,0.04510627780523974,2,crowded,134,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00488,700,Cx22-Pair:000701,included,,largest_matched_cytoplasm_instance,0,0,683,12847,0.04864501953125,0.05316416283957344,2,crowded,160,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00488,701,Cx22-Pair:000702,included,,largest_matched_cytoplasm_instance,1,1,452,13298,0.0506591796875,0.03399007369529253,2,crowded,163,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00488,702,Cx22-Pair:000703,included,,largest_matched_cytoplasm_instance,0,1,471,13613,0.05194091796875,0.034599280099904504,1,not_crowded,165,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00488,703,Cx22-Pair:000704,included,,largest_matched_cytoplasm_instance,0,0,491,16801,0.063720703125,0.029224450925540147,1,not_crowded,183,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00488,704,Cx22-Pair:000705,included,,largest_matched_cytoplasm_instance,1,0,920,12621,0.048095703125,0.07289438237857539,2,crowded,188,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00489,705,Cx22-Pair:000706,included,,largest_matched_cytoplasm_instance,1,1,744,21863,0.08349609375,0.03403009651008553,2,crowded,208,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00489,706,Cx22-Pair:000707,included,,largest_matched_cytoplasm_instance,1,1,653,24327,0.0928955078125,0.02684260286923994,2,crowded,220,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00489,707,Cx22-Pair:000708,included,,largest_matched_cytoplasm_instance,0,0,1024,33257,0.1268310546875,0.030790510268514898,2,crowded,257,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00489,708,Cx22-Pair:000709,included,,largest_matched_cytoplasm_instance,1,0,924,24216,0.09234619140625,0.038156590683845394,2,crowded,219,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00490,709,Cx22-Pair:000710,included,,largest_matched_cytoplasm_instance,0,0,328,23665,0.09051513671875,0.013860130995140503,1,not_crowded,217,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00490,710,Cx22-Pair:000711,included,,largest_matched_cytoplasm_instance,1,1,632,19658,0.074462890625,0.03214976091158816,2,crowded,198,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00492,711,Cx22-Pair:000712,included,,largest_matched_cytoplasm_instance,1,1,295,18392,0.07080078125,0.016039582427142235,1,not_crowded,191,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00493,712,Cx22-Pair:000713,included,,largest_matched_cytoplasm_instance,0,0,242,11181,0.04266357421875,0.02164386011984617,2,crowded,149,0.5057373046875,True,low,middle
Cx22-Pair.zip,Pair,00494,713,Cx22-Pair:000714,included,,largest_matched_cytoplasm_instance,1,1,398,15061,0.05718994140625,0.026425868136245933,2,crowded,173,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00495,714,Cx22-Pair:000715,included,,largest_matched_cytoplasm_instance,1,0,302,14348,0.05474853515625,0.021048229718427656,1,not_crowded,169,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00495,715,Cx22-Pair:000716,included,,largest_matched_cytoplasm_instance,1,1,327,17149,0.06536865234375,0.019068167240072306,2,crowded,185,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00495,716,Cx22-Pair:000717,included,,largest_matched_cytoplasm_instance,1,1,637,11172,0.04248046875,0.05701754385964912,2,crowded,149,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00495,717,Cx22-Pair:000718,included,,largest_matched_cytoplasm_instance,1,1,328,14642,0.0560302734375,0.022401311296271,1,not_crowded,171,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00496,718,Cx22-Pair:000719,included,,largest_matched_cytoplasm_instance,1,0,298,18174,0.06927490234375,0.01639705073181468,1,not_crowded,190,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00498,719,Cx22-Pair:000720,included,,largest_matched_cytoplasm_instance,0,0,213,33684,0.12860107421875,0.006323477021731386,1,not_crowded,259,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00499,720,Cx22-Pair:000721,included,,largest_matched_cytoplasm_instance,0,0,371,18859,0.072021484375,0.019672305000265126,2,crowded,194,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00499,721,Cx22-Pair:000722,included,,largest_matched_cytoplasm_instance,1,1,386,24554,0.0936279296875,0.015720452879367925,2,crowded,221,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00500,722,Cx22-Pair:000723,included,,largest_matched_cytoplasm_instance,1,1,187,22683,0.0865478515625,0.008244059427765286,2,crowded,212,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00500,723,Cx22-Pair:000724,included,,largest_matched_cytoplasm_instance,0,0,445,16544,0.06298828125,0.02689796905222437,1,not_crowded,213,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00501,724,Cx22-Pair:000725,included,,largest_matched_cytoplasm_instance,0,0,332,17558,0.06683349609375,0.018908759539810912,2,crowded,187,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00501,725,Cx22-Pair:000726,included,,largest_matched_cytoplasm_instance,1,0,340,15447,0.0592041015625,0.022010746423253708,2,crowded,175,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00501,726,Cx22-Pair:000727,included,,largest_matched_cytoplasm_instance,1,0,541,17594,0.06719970703125,0.030749119017846993,2,crowded,198,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00502,727,Cx22-Pair:000728,included,,largest_matched_cytoplasm_instance,1,1,342,18679,0.07135009765625,0.01830933133465389,2,crowded,193,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00502,728,Cx22-Pair:000729,included,,largest_matched_cytoplasm_instance,1,1,524,7330,0.02783203125,0.07148703956343792,2,crowded,121,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00503,729,Cx22-Pair:000730,included,,largest_matched_cytoplasm_instance,0,0,425,16326,0.0621337890625,0.0260320960431214,1,not_crowded,189,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00503,730,Cx22-Pair:000731,included,,largest_matched_cytoplasm_instance,1,0,874,19118,0.072998046875,0.045716079087770686,2,crowded,195,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00503,731,Cx22-Pair:000732,included,,largest_matched_cytoplasm_instance,1,0,535,24108,0.092041015625,0.022191803550688567,2,crowded,219,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00504,732,Cx22-Pair:000733,included,,largest_matched_cytoplasm_instance,1,0,995,19758,0.07476806640625,0.0503593481121571,2,crowded,198,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00505,733,Cx22-Pair:000734,included,,largest_matched_cytoplasm_instance,1,1,245,18411,0.07037353515625,0.013307261962956929,1,not_crowded,191,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00505,734,Cx22-Pair:000735,included,,largest_matched_cytoplasm_instance,0,0,310,13635,0.05224609375,0.022735606894022736,2,crowded,165,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00505,735,Cx22-Pair:000736,included,,largest_matched_cytoplasm_instance,0,0,357,21009,0.08038330078125,0.016992717406825647,2,crowded,204,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00506,736,Cx22-Pair:000737,included,,largest_matched_cytoplasm_instance,1,1,238,32007,0.12200927734375,0.007435873402693161,2,crowded,252,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00508,737,Cx22-Pair:000738,included,,largest_matched_cytoplasm_instance,0,0,251,7361,0.0281982421875,0.034098627903817416,2,crowded,128,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00508,738,Cx22-Pair:000739,included,,largest_matched_cytoplasm_instance,0,0,281,17056,0.064453125,0.01647514071294559,1,not_crowded,184,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00508,739,Cx22-Pair:000740,included,,largest_matched_cytoplasm_instance,0,0,637,16412,0.0628662109375,0.03881306361199122,1,not_crowded,181,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00513,740,Cx22-Pair:000741,included,,largest_matched_cytoplasm_instance,0,0,327,13873,0.05316162109375,0.023570965184170692,1,not_crowded,178,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00513,741,Cx22-Pair:000742,included,,largest_matched_cytoplasm_instance,0,1,282,30621,0.1168212890625,0.009209366121289312,1,not_crowded,247,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00513,742,Cx22-Pair:000743,included,,largest_matched_cytoplasm_instance,0,0,347,25044,0.09521484375,0.013855614119150296,1,not_crowded,223,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00513,743,Cx22-Pair:000744,included,,largest_matched_cytoplasm_instance,0,0,466,28728,0.1092529296875,0.016221108326371483,1,not_crowded,239,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00513,744,Cx22-Pair:000745,included,,largest_matched_cytoplasm_instance,1,1,432,20807,0.0791015625,0.020762243475753353,1,not_crowded,203,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00513,745,Cx22-Pair:000746,included,,largest_matched_cytoplasm_instance,0,0,314,31859,0.12213134765625,0.00985592768134593,1,not_crowded,251,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00514,746,Cx22-Pair:000747,included,,largest_matched_cytoplasm_instance,1,1,655,22451,0.08563232421875,0.029174647009041915,2,crowded,211,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00514,747,Cx22-Pair:000748,included,,largest_matched_cytoplasm_instance,0,1,778,19350,0.07379150390625,0.04020671834625323,2,crowded,196,0.5057373046875,True,high,high
Cx22-Pair.zip,Pair,00514,748,Cx22-Pair:000749,included,,largest_matched_cytoplasm_instance,1,0,770,15433,0.0587158203125,0.04989308624376337,2,crowded,175,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00515,749,Cx22-Pair:000750,included,,largest_matched_cytoplasm_instance,1,1,347,15635,0.0596923828125,0.022193795970578828,1,not_crowded,193,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00515,750,Cx22-Pair:000751,included,,largest_matched_cytoplasm_instance,1,0,278,24926,0.0947265625,0.011153012918237984,2,crowded,223,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00515,751,Cx22-Pair:000752,included,,largest_matched_cytoplasm_instance,0,0,163,17637,0.067138671875,0.009241934569371208,2,crowded,246,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00517,752,Cx22-Pair:000753,included,,largest_matched_cytoplasm_instance,1,1,357,21244,0.0811767578125,0.01680474486913952,1,not_crowded,205,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00517,753,Cx22-Pair:000754,included,,largest_matched_cytoplasm_instance,0,0,234,23924,0.09088134765625,0.009780973081424511,2,crowded,218,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00517,754,Cx22-Pair:000755,included,,largest_matched_cytoplasm_instance,1,1,181,30474,0.116455078125,0.005939489400800683,1,not_crowded,246,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00517,755,Cx22-Pair:000756,included,,largest_matched_cytoplasm_instance,0,1,374,17808,0.0682373046875,0.02100179694519317,1,not_crowded,188,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00518,756,Cx22-Pair:000757,included,,largest_matched_cytoplasm_instance,0,1,460,23936,0.09100341796875,0.019217914438502674,2,crowded,218,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00518,757,Cx22-Pair:000758,included,,largest_matched_cytoplasm_instance,0,1,549,21133,0.080810546875,0.025978327733875928,2,crowded,205,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00519,758,Cx22-Pair:000759,included,,largest_matched_cytoplasm_instance,0,0,325,17472,0.06683349609375,0.018601190476190476,1,not_crowded,186,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00519,759,Cx22-Pair:000760,included,,largest_matched_cytoplasm_instance,0,0,375,8318,0.03143310546875,0.04508295263284443,2,crowded,129,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00519,760,Cx22-Pair:000761,included,,largest_matched_cytoplasm_instance,1,1,342,20983,0.0802001953125,0.016298908640327885,2,crowded,215,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00519,761,Cx22-Pair:000762,included,,largest_matched_cytoplasm_instance,1,1,344,12170,0.046142578125,0.02826622843056697,1,not_crowded,168,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00520,762,Cx22-Pair:000763,included,,largest_matched_cytoplasm_instance,1,0,616,15055,0.057373046875,0.040916638990368646,2,crowded,181,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00520,763,Cx22-Pair:000764,included,,largest_matched_cytoplasm_instance,1,1,818,9334,0.03570556640625,0.087636597385901,2,crowded,136,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00521,764,Cx22-Pair:000765,included,,largest_matched_cytoplasm_instance,1,0,176,12950,0.04949951171875,0.013590733590733591,2,crowded,161,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00524,765,Cx22-Pair:000766,included,,largest_matched_cytoplasm_instance,1,1,263,17548,0.06689453125,0.014987462958741737,1,not_crowded,187,0.5057373046875,True,middle,low
Cx22-Pair.zip,Pair,00524,766,Cx22-Pair:000767,included,,largest_matched_cytoplasm_instance,0,1,262,19638,0.074951171875,0.013341480802525715,1,not_crowded,198,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00525,767,Cx22-Pair:000768,included,,largest_matched_cytoplasm_instance,0,1,259,21208,0.08087158203125,0.012212372689551113,2,crowded,207,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00525,768,Cx22-Pair:000769,included,,largest_matched_cytoplasm_instance,0,0,541,11586,0.04425048828125,0.0466942862074918,1,not_crowded,152,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00525,769,Cx22-Pair:000770,included,,largest_matched_cytoplasm_instance,1,1,321,34691,0.1324462890625,0.009253120405868957,2,crowded,262,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00525,770,Cx22-Pair:000771,included,,largest_matched_cytoplasm_instance,1,1,385,26996,0.102783203125,0.014261372055119277,2,crowded,232,0.5057373046875,True,high,low
Cx22-Pair.zip,Pair,00527,771,Cx22-Pair:000772,included,,largest_matched_cytoplasm_instance,1,1,572,5267,0.0201416015625,0.10860072147332447,2,crowded,103,0.5057373046875,True,low,high
Cx22-Pair.zip,Pair,00528,772,Cx22-Pair:000773,included,,largest_matched_cytoplasm_instance,1,1,475,18788,0.0723876953125,0.025282094954226102,2,crowded,193,0.5057373046875,True,high,middle
Cx22-Pair.zip,Pair,00529,773,Cx22-Pair:000774,included,,largest_matched_cytoplasm_instance,1,1,454,15776,0.06036376953125,0.02877789046653144,2,crowded,177,0.5057373046875,True,middle,middle
Cx22-Pair.zip,Pair,00529,774,Cx22-Pair:000775,included,,largest_matched_cytoplasm_instance,1,0,825,16878,0.06439208984375,0.048880199075719874,2,crowded,183,0.5057373046875,True,middle,high
Cx22-Pair.zip,Pair,00529,775,Cx22-Pair:000776,included,,largest_matched_cytoplasm_instance,1,1,519,10491,0.0399169921875,0.04947097512153274,2,crowded,145,0.5057373046875,True,low,high
